"","id","all_countries","title","abstract","start_date","end_date","amount","period_start","period_end","currency","extending_org","lead_org_name","lead_org_country","partner_org_name","partner_org_country","iati_id","Fund","Funder","recipient_country","subject","status","last_updated","link","fcdo_programme_id","funder_programme"
"288","XM-DAC-47015-17251_Windows1and2_CGIARFund_CIMMYT","Afghanistan, Algeria, Angola, Australia, Bangladesh, Belgium, Benin, Bhutan, Bolivia (Plurinational State Of), Botswana, Brazil, Burkina Faso, Cambodia, Canada, China, Colombia, Costa Rica, Côte D'Ivoire, El Salvador, Ethiopia, France, Germany, Ghana, Guatemala, Haiti, Honduras, India, Iran (Islamic Republic Of), Japan, Kenya, Madagascar, Malawi, Mali, Mexico, Morocco, Mozambique, Myanmar, Namibia, Nepal, Nicaragua, Niger (The), Nigeria, Norway, Pakistan, Peru, Philippines (The), Rwanda, Senegal, South Africa, Taiwan (Province Of China), Thailand, Tunisia, Turkey, Uganda, United Kingdom Of Great Britain And Northern Ireland (The), United States Of America (The), Viet Nam, Zambia, Zimbabwe","CRP Maize - IDP (Windows 1 & 2)","A $850,546 Windows 1 & 2 grant from CGIAR Fund to CIMMYT for CRP Maize - IDP","2017-01-01","2022-12-31",850546,"2017-01-01","2022-12-31","USD","CGIAR","International Maize and Wheat Improvement Center (CIMMYT)",NA,"","","GB-1-204764","FCDO partially funded","Foreign, Commonwealth and Development Office","Afghanistan, Algeria, Angola, Australia, Bangladesh, Belgium, Benin, Bhutan, Bolivia (Plurinational State Of), Botswana, Brazil, Burkina Faso, Cambodia, Canada, China, Colombia, Costa Rica, Côte D'Ivoire, El Salvador, Ethiopia, France, Germany, Ghana, Guatemala, Haiti, Honduras, India, Iran (Islamic Republic Of), Japan, Kenya, Madagascar, Malawi, Mali, Mexico, Morocco, Mozambique, Myanmar, Namibia, Nepal, Nicaragua, Niger (The), Nigeria, Norway, Pakistan, Peru, Philippines (The), Rwanda, Senegal, South Africa, Taiwan (Province Of China), Thailand, Tunisia, Turkey, Uganda, United Kingdom Of Great Britain And Northern Ireland (The), United States Of America (The), Viet Nam, Zambia, Zimbabwe","Agricultural research","Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47015-17251_Windows1and2_CGIARFund_CIMMYT","204764","CGIAR 2017-21, Support to develop and deploy the next generation of agriculture technology to support poor farmers by the international agriculture research organisation the CGIAR, 2017-21"
"296","XM-DAC-47015-17252_Windows1and2_CGIARFund_CIMMYT","Afghanistan, Algeria, Angola, Australia, Bangladesh, Belgium, Benin, Bhutan, Bolivia (Plurinational State Of), Botswana, Brazil, Burkina Faso, Cambodia, Canada, China, Colombia, Costa Rica, Côte D'Ivoire, El Salvador, Ethiopia, France, Germany, Ghana, Guatemala, Haiti, Honduras, India, Iran (Islamic Republic Of), Japan, Kenya, Madagascar, Malawi, Mali, Mexico, Morocco, Mozambique, Myanmar, Namibia, Nepal, Nicaragua, Niger (The), Nigeria, Norway, Pakistan, Peru, Philippines (The), Rwanda, Senegal, South Africa, Taiwan (Province Of China), Thailand, Tunisia, Turkey, Uganda, United Kingdom Of Great Britain And Northern Ireland (The), United States Of America (The), Viet Nam, Zambia, Zimbabwe","CRP Wheat - IDP (Windows 1 & 2)","A $678,332 Windows 1 & 2 grant from CGIAR Fund to CIMMYT for CRP Wheat - IDP","2017-01-01","2022-12-31",678332,"2017-01-01","2022-12-31","USD","CGIAR","International Maize and Wheat Improvement Center (CIMMYT)",NA,"","","GB-1-204764","FCDO partially funded","Foreign, Commonwealth and Development Office","Afghanistan, Algeria, Angola, Australia, Bangladesh, Belgium, Benin, Bhutan, Bolivia (Plurinational State Of), Botswana, Brazil, Burkina Faso, Cambodia, Canada, China, Colombia, Costa Rica, Côte D'Ivoire, El Salvador, Ethiopia, France, Germany, Ghana, Guatemala, Haiti, Honduras, India, Iran (Islamic Republic Of), Japan, Kenya, Madagascar, Malawi, Mali, Mexico, Morocco, Mozambique, Myanmar, Namibia, Nepal, Nicaragua, Niger (The), Nigeria, Norway, Pakistan, Peru, Philippines (The), Rwanda, Senegal, South Africa, Taiwan (Province Of China), Thailand, Tunisia, Turkey, Uganda, United Kingdom Of Great Britain And Northern Ireland (The), United States Of America (The), Viet Nam, Zambia, Zimbabwe","Agricultural research","Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47015-17252_Windows1and2_CGIARFund_CIMMYT","204764","CGIAR 2017-21, Support to develop and deploy the next generation of agriculture technology to support poor farmers by the international agriculture research organisation the CGIAR, 2017-21"
"304","XM-DAC-47015-17527_Windows1and2_CGIARFund_IWMI","Australia, China, Colombia, South Africa, United Kingdom Of Great Britain And Northern Ireland (The), United States Of America (The)","CRP on Water, Land and Ecosystems (CRP 24) (Windows 1 & 2)","A $45,712,000 Windows 1 & 2 grant from CGIAR Fund to IWMI for CRP on Water, Land and Ecosystems (CRP 24)","2017-01-01","2021-12-31",45712000,"2017-01-01","2021-12-31","USD","CGIAR","International Water Management Institute (IWMI)",NA,"","","GB-1-204764","FCDO partially funded","Foreign, Commonwealth and Development Office","Australia, China, Colombia, South Africa, United Kingdom Of Great Britain And Northern Ireland (The), United States Of America (The)","Agricultural research","Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47015-17527_Windows1and2_CGIARFund_IWMI","204764","CGIAR 2017-21, Support to develop and deploy the next generation of agriculture technology to support poor farmers by the international agriculture research organisation the CGIAR, 2017-21"
"305","XM-DAC-47015-17778_Bilateral_UnitedKingdom-DFID-DepartmentforInternationalDevelopment_IWMI","Sri Lanka","Increasing the resilience of biodiversity and livelihoods in Colombo’s wetlands (Bilateral)","A $430,837 Bilateral grant from United Kingdom-DFID-Department for International Development to IWMI for Increasing the resilience of biodiversity and livelihoods in Colombo’s wetlands","2020-05-01","2023-03-31",430837,"2020-05-01","2023-03-31","USD","CGIAR","International Water Management Institute (IWMI)",NA,"","",NA,"FCDO fully funded","Foreign, Commonwealth and Development Office","Sri Lanka","Agricultural research","Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47015-17778_Bilateral_UnitedKingdom-DFID-DepartmentforInternationalDevelopment_IWMI",NA,NA
"306","XM-DAC-47015-18187_Windows1and2_CGIARFund_ILRI","Colombia, Egypt, Ethiopia, India, Kenya, Sweden, Uganda, Viet Nam","CGIAR Research Program on Livestock Agri-Food Systems (Windows 1 & 2)","A $85,089,000 Windows 1 & 2 grant from CGIAR Fund to ILRI for CGIAR Research Program on Livestock Agri-Food Systems","2017-01-01","2021-12-31",85089000,"2017-01-01","2021-12-31","USD","CGIAR","International Livestock Research Institute (ILRI)",NA,"","","GB-1-204764","FCDO partially funded","Foreign, Commonwealth and Development Office","Colombia, Egypt, Ethiopia, India, Kenya, Sweden, Uganda, Viet Nam","Agricultural research","Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47015-18187_Windows1and2_CGIARFund_ILRI","204764","CGIAR 2017-21, Support to develop and deploy the next generation of agriculture technology to support poor farmers by the international agriculture research organisation the CGIAR, 2017-21"
"307","XM-DAC-47015-18581_Window3_UnitedKingdom-DFID-DepartmentforInternationalDevelopment_CIMMYT","Afghanistan, Ethiopia, India, Pakistan","Enhancing food and nutrition security in Nepal through biofortified wheat (Window 3)","A $1,578,717 Window 3 grant from United Kingdom-DFID-Department for International Development to CIMMYT for Enhancing food and nutrition security in Nepal through biofortified wheat","2019-09-01","2022-08-28",1578716.56,"2019-09-01","2022-08-28","USD","CGIAR","International Maize and Wheat Improvement Center (CIMMYT)",NA,"","",NA,"FCDO fully funded","Foreign, Commonwealth and Development Office","Afghanistan, Ethiopia, India, Pakistan","Agricultural research","Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47015-18581_Window3_UnitedKingdom-DFID-DepartmentforInternationalDevelopment_CIMMYT",NA,NA
"308","XM-DAC-47015-18755_Windows1and2_CGIARFund_ICRISAT","Australia, Burkina Faso, France, India, Kenya, Mali, Netherlands (The), Sweden, Uganda","CRP on Grain Legumes and Dryland Cereals (Windows 1 & 2)","A $37,367,000 Windows 1 & 2 grant from CGIAR Fund to ICRISAT for CRP on Grain Legumes and Dryland Cereals","2018-01-01","2021-12-31",37367000,"2018-01-01","2021-12-31","USD","CGIAR","International Crops Research Institute for the Semi-Arid Tropics (ICRISAT)",NA,"","","GB-1-204764","FCDO partially funded","Foreign, Commonwealth and Development Office","Australia, Burkina Faso, France, India, Kenya, Mali, Netherlands (The), Sweden, Uganda","Agricultural research","Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47015-18755_Windows1and2_CGIARFund_ICRISAT","204764","CGIAR 2017-21, Support to develop and deploy the next generation of agriculture technology to support poor farmers by the international agriculture research organisation the CGIAR, 2017-21"
"309","XM-DAC-47015-19039_Windows1and2_CGIARFund_IRRI","Colombia, Ethiopia, Korea (The Republic Of), Mexico, Nigeria, Philippines (The), Taiwan (Province Of China)","SQM Automation and image analysis Workgroup (Windows 1 & 2)","A $115,000 Windows 1 & 2 grant from CGIAR Fund to IRRI for SQM Automation and image analysis Workgroup","2020-01-01","2021-12-31",115000,"2020-01-01","2021-12-31","USD","CGIAR","International Rice Research Institute (IRRI)",NA,"","","GB-1-204764","FCDO partially funded","Foreign, Commonwealth and Development Office","Colombia, Ethiopia, Korea (The Republic Of), Mexico, Nigeria, Philippines (The), Taiwan (Province Of China)","Agricultural research","Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47015-19039_Windows1and2_CGIARFund_IRRI","204764","CGIAR 2017-21, Support to develop and deploy the next generation of agriculture technology to support poor farmers by the international agriculture research organisation the CGIAR, 2017-21"
"310","XM-DAC-47015-19598_Windows1and2_CGIARFund_IRRI","India, Kenya, Philippines (The)","Crops to End Hunger (CteH) - IRRI Excellence in Breeding - Mechanization to Enable Direct Seeding in Rice Breeding Operations (Windows 1 & 2)","A $595,900 Windows 1 & 2 grant from CGIAR Fund to IRRI for Crops to End Hunger (CteH) - IRRI Excellence in Breeding - Mechanization to Enable Direct Seeding in Rice Breeding Operations","2021-01-01","2021-12-31",595900,"2021-01-01","2021-12-31","USD","CGIAR","International Rice Research Institute (IRRI)",NA,"","","GB-1-204764","FCDO partially funded","Foreign, Commonwealth and Development Office","India, Kenya, Philippines (The)","Agricultural research","Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47015-19598_Windows1and2_CGIARFund_IRRI","204764","CGIAR 2017-21, Support to develop and deploy the next generation of agriculture technology to support poor farmers by the international agriculture research organisation the CGIAR, 2017-21"
"312","XM-DAC-47015-19707_Windows1and2_CGIARFund_IFPRI","Bangladesh, Côte D'Ivoire, Ethiopia, Ghana, India, Nepal, Philippines (The), Uganda","Gender Platform: Methods Module (Windows 1 & 2)","A $658,000 Windows 1 & 2 grant from CGIAR Fund to IFPRI for Gender Platform: Methods Module","2020-01-01","2021-12-31",658000,"2020-01-01","2021-12-31","USD","CGIAR","International Food Policy Research institute (IFPRI)",NA,"","","GB-1-204764","FCDO partially funded","Foreign, Commonwealth and Development Office","Bangladesh, Côte D'Ivoire, Ethiopia, Ghana, India, Nepal, Philippines (The), Uganda","Agricultural research","Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47015-19707_Windows1and2_CGIARFund_IFPRI","204764","CGIAR 2017-21, Support to develop and deploy the next generation of agriculture technology to support poor farmers by the international agriculture research organisation the CGIAR, 2017-21"
"316","XM-DAC-47015-6855_Windows1and2_CGIARFund_ICRAF","Burkina Faso, Cameroon, China, India, Kenya, Malawi, Mali, Niger (The), Peru, Senegal, Sri Lanka, Zambia, Zimbabwe","GCDT-1213:Genebank Platform (Windows 1 & 2)","A $7,770,000 Windows 1 & 2 grant from CGIAR Fund to ICRAF for GCDT-1213:Genebank Platform","2017-01-01","2022-12-31",7770000,"2017-01-01","2022-12-31","USD","CGIAR","World Agroforestry Centre (ICRAF)",NA,"","","GB-1-204764","FCDO partially funded","Foreign, Commonwealth and Development Office","Burkina Faso, Cameroon, China, India, Kenya, Malawi, Mali, Niger (The), Peru, Senegal, Sri Lanka, Zambia, Zimbabwe","Agricultural research","Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47015-6855_Windows1and2_CGIARFund_ICRAF","204764","CGIAR 2017-21, Support to develop and deploy the next generation of agriculture technology to support poor farmers by the international agriculture research organisation the CGIAR, 2017-21"
"319","XM-DAC-301-2-109311-901","Bangladesh, Ghana, India, Kenya, Madagascar, Mali, Mozambique, Namibia, Senegal, Zimbabwe","Climate and Resilience - Operating costs for capacity building","This project will support the Climate and Resilience partnership by covering the operational costs, including salaries and benefits, office costs, and travel of IDRC staff. Separate project approval documents will authorize the execution of individual research projects and activities related to program governance, communication, and evaluation.

The Climate and Resilience transition fund is a partnership between IDRC and the UK Department for International Development. It represents a joint investment of CA$7.1 million over two years aimed at scaling, uptake, and impact of climate research, as well as designing the next generation of research needed to accelerate adaptation and catalyze climate action in the Global South.


","2019-09-01","2022-04-01",NA,NA,NA,NA,"International Development Research Centre","International Development Research Centre","Canada","","",NA,"FCDO fully funded","Foreign, Commonwealth and Development Office","Bangladesh, Ghana, India, Kenya, Madagascar, Mali, Mozambique, Namibia, Senegal, Zimbabwe","Environmental policy and administrative management","Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-301-2-109311-901",NA,NA
"321","XM-DAC-301-2-109311-902","Bangladesh, Ghana, India, Kenya, Madagascar, Mali, Mozambique, Namibia, Senegal, Zimbabwe","Climate and Resilience - Operating costs for capacity building","This project will support the Climate and Resilience partnership by covering the operational costs, including salaries and benefits, office costs, and travel of IDRC staff. Separate project approval documents will authorize the execution of individual research projects and activities related to program governance, communication, and evaluation.

The Climate and Resilience transition fund is a partnership between IDRC and the UK Department for International Development. It represents a joint investment of CA$7.1 million over two years aimed at scaling, uptake, and impact of climate research, as well as designing the next generation of research needed to accelerate adaptation and catalyze climate action in the Global South.


","2019-10-10","2022-04-10",NA,NA,NA,NA,"International Development Research Centre","International Development Research Centre","Canada","","",NA,"FCDO fully funded","Foreign, Commonwealth and Development Office","Bangladesh, Ghana, India, Kenya, Madagascar, Mali, Mozambique, Namibia, Senegal, Zimbabwe","Environmental policy and administrative management","Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-301-2-109311-902",NA,NA
"323","XM-DAC-301-2-109311-903","Bangladesh, Ghana, India, Kenya, Madagascar, Mali, Mozambique, Namibia, Senegal, Zimbabwe","Climate and Resilience - Operating costs for capacity building","This project will support the Climate and Resilience partnership by covering the operational costs, including salaries and benefits, office costs, and travel of IDRC staff. Separate project approval documents will authorize the execution of individual research projects and activities related to program governance, communication, and evaluation.

The Climate and Resilience transition fund is a partnership between IDRC and the UK Department for International Development. It represents a joint investment of CA$7.1 million over two years aimed at scaling, uptake, and impact of climate research, as well as designing the next generation of research needed to accelerate adaptation and catalyze climate action in the Global South.


","2019-09-01","2022-04-01",NA,NA,NA,NA,"International Development Research Centre","International Development Research Centre","Canada","","",NA,"FCDO fully funded","Foreign, Commonwealth and Development Office","Bangladesh, Ghana, India, Kenya, Madagascar, Mali, Mozambique, Namibia, Senegal, Zimbabwe","Environmental policy and administrative management","Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-301-2-109311-903",NA,NA
"325","XM-DAC-301-2-109220-001","Bangladesh","Uptake of climate change adaptation research results in South Asia","Climate and Resilience (CLARE) is a partnership co-funded by IDRC and the UK’s Department for International Development. CLARE selected a group of recently closed or near to closing IDRC-supported research programs to further develop and scale their results for greater impact. The selected recipients are expected to participate in a mid-term learning review in late 2020 to reflect on their efforts to achieve scaling and research uptake.

One of these recipients is the Collaborative Adaptation Research Initiative in Africa and Asia (CARIAA). This project integrates results from CARIAA by supporting three initiatives in South Asia with strong potential for scaling or research uptake for greater impact.

The first initiative focuses on scaling adaptation trials to inform climate financing in Bangladesh. The research will build upon earlier CARIAA results to evaluate the suitability of a set of adaptation options and work with government departments to develop an adaptation funding proposal to invest in and scale promising strategies and increase resilience in coastal Bangladesh. 

The second initiative focuses on reducing the health risks of rising temperatures in India. The team will follow up on CARIAA pilot studies to assess the effectiveness of the first year of India’s heat stress warning campaign. Working with the Indian Meteorological Department, it will prepare tailored heat stress advice for 50 rural villages. 

The third initiative will identify pathways for climate-resilient development in the Hindu Kush Himalayan region. The team will map outcomes, explore the effectiveness of livelihood innovations piloted in four countries under CARIAA, and critically examine the opportunities for scaling, creating climate resilient development pathways, and integrating promising strategies into adaptation planning.

Expected results include contributions to knowledge through peer-reviewed publications, contributions to the Intergovernmental Panel on Climate Change’s sixth assessment report, policy-oriented outputs, and practice through strategic engagement and research-into-use activities. It will also strengthen collaboration amongst the network of researchers previously engaged in CARIAA. 

","2020-02-01","2022-01-01",NA,NA,NA,NA,"International Development Research Centre","Bangladesh University of Engineering and Technology, Dhaka","Bangladesh","","",NA,"FCDO fully funded","Foreign, Commonwealth and Development Office","Bangladesh","Environmental policy and administrative management","Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-301-2-109220-001",NA,NA
